id,curbsidePickup,delivery,dineIn,liveMusic,parkingOptions,paymentOptions,outdoorSeating,reservable,restroom,servesBeer,servesBreakfast,servesBrunch,servesCocktails,servesCoffee,servesDessert,servesDinner,servesLunch,servesVegetarianFood,servesWine,takeout,accessibilityOptions,allowsDogs,goodForChildren,goodForGroups,goodForWatchingSports,menuForChildren
ChIJGSjXPuF2nkcR4KC4zxGYi6o,True,False,True,False,{'freeParkingLot': True},"{'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,,True,True,True,True,True,False,True,True,{'wheelchairAccessibleSeating': True},,,True,,False
ChIJQYrZYQl3nkcRbNjTZIegDiU,,False,True,False,,{'acceptsCashOnly': False},,True,True,,,,,True,True,True,True,,,True,,,,,,
ChIJ35EENOZ2nkcRNTRbDkIANLA,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,,True,True,True,True,,True,True,{'wheelchairAccessibleSeating': True},True,True,True,,True
ChIJp7pbFOh2nkcROwxf4Jx-YMQ,,,True,False,,,,,,True,,,,True,,True,True,,,True,,,True,,,
ChIJRSyax-h2nkcRvjbmfjZT6Z4,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,,True,True,True,True,,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,
ChIJy8RW6up2nkcReycc-LFMvno,False,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,True,True,True,True,True,True,True,True,{'wheelchairAccessibleEntrance': False},True,True,True,False,True
ChIJVVVRv5R2nkcRWA9RIimwcgE,,True,True,False,{'freeStreetParking': True},"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,False,False,,False,False,,,True,True,True,,,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleSeating': False}",,False,False,False,False
ChIJJ-gc0ep2nkcRI2AeajBaqLM,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': False, 'acceptsDebitCards': False, 'acceptsCashOnly': True, 'acceptsNfc': False}",True,True,True,True,True,True,False,True,True,False,True,,True,,{'wheelchairAccessibleSeating': True},True,True,True,False,False
ChIJB3fyD2N3nkcR_wJtGcRFBmo,True,False,True,False,{'freeParkingLot': True},{'acceptsCashOnly': True},,,,,True,False,,,True,,True,,,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True}",,True,,False,
ChIJaYypj712nkcRWE1ng7EW_8Y,,True,True,False,,{'acceptsCashOnly': False},True,True,True,True,,False,,True,True,True,True,,True,True,,,True,True,,
ChIJ-drRh752nkcRnYg2vM5cn2Y,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,False,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,True,True
ChIJNbu43093nkcRypwHFLaxF7Y,,,True,False,,,,,True,True,,,,,,,,,,,,,,True,,
ChIJocWVsOF3nkcRM1ZVBHKb80I,,False,True,False,{'freeStreetParking': True},{'acceptsCashOnly': True},True,False,False,False,False,False,False,False,True,False,False,False,False,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,,False,False
ChIJyy8jl7x2nkcRaFL7wKZd7n4,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJi3hVL2l3nkcRE8T0vgprOuw,,True,True,,,{'acceptsCashOnly': False},,,,True,,,,,True,True,True,,,True,{'wheelchairAccessibleEntrance': True},,True,,,
ChIJJ7uM38p3nkcRDh9yu4PVa1A,,False,True,False,,,,,True,True,True,,,True,True,,True,,True,True,,,,,False,False
ChIJ16HzyRh0nkcRkMrDF_yY82o,,True,True,,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJUQUCTad2nkcRor0soLMBLc0,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,True,True
ChIJxRUs5QF1nkcRjyCdPzRlnO8,True,True,True,False,"{'freeParkingLot': True, 'paidParkingLot': False, 'freeStreetParking': True, 'paidStreetParking': False, 'valetParking': True, 'freeGarageParking': True, 'paidGarageParking': False}","{'acceptsCreditCards': False, 'acceptsDebitCards': False, 'acceptsCashOnly': True}",True,True,True,False,,False,,True,True,True,True,False,False,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,,False,True
ChIJjSpPYRB0nkcRrlgdlpnTzaM,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",,,True,True,True,False,False,,True,True,True,True,,True,True,"{'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleSeating': False}",,True,True,False,
ChIJq6qWphl0nkcRH58FbIGXrzk,,False,True,,,{'acceptsCashOnly': True},True,,True,True,,,True,True,,,,,True,,{'wheelchairAccessibleSeating': True},,,True,True,False
ChIJnQzTCRl0nkcRA_CRI4CNa38,,False,True,False,,,,,True,True,False,False,True,True,,False,,False,True,False,,,,True,True,False
ChIJUbYVYhp0nkcR__47SQGktts,,True,True,False,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,False,False,True,False,False,False,,True,True,True,True,True,True,{'wheelchairAccessibleEntrance': True},,,,False,False
ChIJQeVE9Z11nkcRRubRs4eK-Gw,,False,True,False,,,,,,,,False,,,,True,True,,,True,{'wheelchairAccessibleEntrance': True},,True,,False,
ChIJd784Nj10nkcRGEkU95oNBxk,,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True, 'valetParking': False, 'freeGarageParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,,True,False,False,,,True,True,True,True,True,False,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",,True,True,,True
ChIJUcJs8OcLnkcRse1PCHZJ1_E,True,True,True,,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': False, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,,True,True,True,,,True,True,True,True,True,False,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': False}",,True,True,,True
ChIJ3TAvA_d1nkcRnNZUETC_coQ,True,False,True,False,{'freeParkingLot': True},"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,,True,True,False,False,True,True,True,True,True,,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",False,True,True,False,
ChIJF5-qAUB0nkcRzwPjY3Dfxgg,,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': False, 'paidStreetParking': False, 'valetParking': False, 'freeGarageParking': False}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,True,True,True,True,,,True,True,True,True,,True,True,{'wheelchairAccessibleEntrance': True},,False,,,False
ChIJlb_iOBV0nkcRR1ZvrepO5uA,,False,True,False,,,,,True,True,True,False,,True,,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",,True,True,,False
ChIJR6KLhD91nkcRDD4O0JkXEkw,True,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",{'acceptsCashOnly': True},True,True,,True,False,False,,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,False
ChIJmVf_bhZ1nkcR_9l42ttAnD0,,True,True,,,,,,,,,,,,,,,,,True,,,,,,
ChIJ4SqYDAB1nkcRoDgt6-XRHlE,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJYQfKP011nkcR4eHD77XsW5I,,,True,False,{'paidParkingLot': True},"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",,True,True,False,
ChIJg88gtaZ1nkcR5NiIl9PLGIA,,False,True,False,{'paidParkingLot': True},"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,True,True,True,True,,,True,True,True,True,True,True,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,,True,False,
ChIJQY86vqJ1nkcRVgsXefDgCR0,True,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,False,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,True,True
ChIJh1byykHjnUcReCaEYFDYf8I,False,False,True,False,{'paidParkingLot': True},"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,True,True,True,True,True,True,True,True,False,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,False
ChIJkxhfBm50nkcR2cAUnFgl_lc,,,True,False,{'freeParkingLot': True},"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,,True,True,True,True,,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,,
ChIJj2HmNgB1nkcRzUYqivXeUHM,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJW5KKHnp1nkcRuEVaz5Rgxa8,False,False,True,False,"{'freeParkingLot': True, 'paidParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,,True,True,False,,True,,True,True,False,,True,{'wheelchairAccessibleEntrance': True},,True,,False,
ChIJvcS8aQoECUERqy2m-BOAlRc,,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,,True,True,True,True,True,True,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,
ChIJH_Xlx2d0nkcRt48NwgdUgGg,False,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,True,True,,False,False,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,True,True
ChIJy8dDwG90nkcRC3MrN-nuDI4,,True,,,,,,,,,,,,,,,,,,True,,,,,,
ChIJV5ugFW90nkcRoj8oVcHCgwg,,,True,False,,{'acceptsCashOnly': False},,,True,,,,,True,,,True,,,,,,,,,
ChIJXft45GN0nkcRDi0yVpg0VxY,,False,True,False,{'freeStreetParking': True},{'acceptsCashOnly': True},,False,False,False,False,False,,True,,True,True,False,False,True,{'wheelchairAccessibleSeating': False},,,,,False
ChIJ4SZaBmd0nkcRIQapbwykkbA,,False,True,False,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,False,False,True,True,False,,True,,True,True,True,False,True,,,True,,False,False
ChIJ1fpP5WJ0nkcRAj6vi454ngM,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,True,True,True,False,False,False,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleSeating': True}",True,True,True,,
ChIJiZ1dvYl0nkcRH09YeEVFabQ,,,True,False,{'freeParkingLot': True},"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,,True,True,True,True,,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,,
ChIJG-ikEZF0nkcRSBx51bcYd88,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,False
ChIJja4h1ZN0nkcRSn6nuIp3hcI,,,True,False,,,True,True,False,True,False,False,,True,True,True,True,,,True,"{'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleSeating': False}",,True,,False,
ChIJrTTTOZd0nkcRB6sfOPe52js,,,,,,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",,,,,,,,,,,,,,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True}",,True,,,
ChIJMbsKlSN1nkcREsOtG7syvN0,True,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,,,False,,False,False,True,True,True,True,,False,True,,,True,True,False,
ChIJA2dC2gP9nkcR_aVgRP7WGrM,True,True,True,False,{'freeParkingLot': True},,True,,,True,,False,,True,,True,True,False,,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,
ChIJSaYvv4N1nkcRN6bWKnYuAUg,False,False,True,False,{'freeStreetParking': True},"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,,False,False,,False,False,,True,,False,False,False,True,,,True,True,False,
ChIJKd-Oy5N0nkcRJWI26wXma0Q,,False,True,,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,,,,True,,,True,,,,,,True,{'wheelchairAccessibleEntrance': True},,,,,
ChIJcwVjVNh1nkcRXalLMG8Lcxs,True,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,True,True,True,True,True,,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,,True
ChIJjQUZPLF0nkcR8jWYWnapa50,,False,True,False,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,False,True,True,False,,,True,True,,True,False,,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,True
ChIJC2to_7J0nkcRGr1LgqWx-4E,,,True,False,"{'freeParkingLot': True, 'paidParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,True,,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJofVU5hR1nkcRrnLOL3_iRq4,,False,True,,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,,,True,,,,True,,,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleSeating': True}",,True,True,,
ChIJpZsgGJZ1nkcRYGDhk3TP5cE,,False,True,,{'paidParkingLot': True},"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,,True
ChIJEVhxCDJ5nkcRl3GQgvAmaCk,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ50iXlIV5nkcRthhQhuDAH1A,,False,True,,"{'freeParkingLot': True, 'freeStreetParking': True}",{'acceptsCashOnly': False},True,True,True,True,,,True,True,True,True,True,,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,True,True
ChIJE91DysF5nkcRQ_06H3n41mQ,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': False, 'acceptsDebitCards': False, 'acceptsCashOnly': True, 'acceptsNfc': False}",True,True,True,True,,,False,True,True,,,True,True,True,{'wheelchairAccessibleParking': True},True,True,True,True,True
ChIJFziUhNV5nkcR7RMkzO8K2y0,True,True,True,False,{'freeStreetParking': True},"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,,,True,False,False,False,,True,True,True,True,,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleSeating': False}",,,True,False,False
ChIJebFD-9p2nkcR-WCrIqPnl9c,,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,False,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",,True,True,True,True
ChIJMY7gRs92nkcRY5U-af0V928,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJ2QA_ZcF2nkcRakVqVFm9bVs,True,True,True,,{'freeParkingLot': True},,,,,,,,,,,,,,,True,{'wheelchairAccessibleEntrance': False},,,,,
ChIJu8gA28B2nkcR1-k3pVG61iY,,False,True,False,,,,,,,,False,,True,,,True,,,True,,,True,,False,
ChIJk_O0p7B2nkcRfLa4sEExcP4,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,False,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,,True
ChIJD-TJZTl3nkcRmHpWfTbTw9k,False,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,True,True,,,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,,True,False,False
ChIJ2eYoE6R2nkcRzgDTSDqOYws,,False,True,False,{'freeStreetParking': True},{'acceptsCashOnly': True},True,,True,True,True,,True,True,,,,False,True,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': True}",,False,True,,
ChIJdyBicR93nkcRomzsH_eZe94,True,True,True,False,{'freeStreetParking': True},"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,False,,,False,False,True,True,True,True,False,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleSeating': True}",,True,,False,True
ChIJGUeG0AZ3nkcRNQt3OlOF5NE,True,,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,False,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,,True
ChIJFT1ZMbB2nkcRuVwmLsUPw8g,,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,,True,,True,,,True,True,True,True,True,,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,,,
ChIJozOTfFd3nkcRWRyh6YknnvI,False,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,,True,False,,,False,True,,True,True,,False,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,False
ChIJtf-R7KR2nkcRNQcbGdgdMHk,True,False,True,False,{'freeParkingLot': True},"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,False,True,False,False,True,True,True,True,True,False,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",False,True,True,False,False
ChIJx3B25lp3nkcRbZ4zQaGytVQ,True,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': False}",True,True,True,False,True,False,False,True,True,True,True,True,False,True,{'wheelchairAccessibleEntrance': True},,True,True,False,True
ChIJdebcJG0ECUERGUoRVu9K3TI,,True,True,False,,,False,False,,True,,False,False,,,True,True,False,,True,,,,,,
ChIJ7co-6iV0nkcR_0TUsu5OTDM,True,True,True,False,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",False,True,,True,,False,,False,True,True,True,,,True,,,False,,,
ChIJjRSODKd2nkcRvP-SBCyUAw8,,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,False,False,,,False,,,True,True,True,,,True,{'wheelchairAccessibleEntrance': False},,False,,False,
ChIJPfzQeBx1nkcRWLuMIZwgSmo,,False,,,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': True, 'acceptsNfc': True}",,,,,,,,,,,,,,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True}",,,,,
ChIJGRRjnxt0nkcRxNnwGRfmD2w,False,True,False,False,,,,True,,,False,False,,,True,True,True,,,True,,,True,True,False,
ChIJ0fKNUsd1nkcRTBJplPJBJWM,,False,True,False,,,,,True,True,,,,True,,True,True,,True,True,{'wheelchairAccessibleParking': True},,,True,,False
ChIJR2ffKel1nkcR8N-z9x2DfqY,,False,,False,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",,,,,,,,,True,True,True,True,,True,{'wheelchairAccessibleEntrance': True},,,,False,
ChIJlzxtvhp0nkcRhqXw8iTFuCQ,,False,True,,{'freeParkingLot': True},"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,,,,True,,,True,,,,,,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True}",,,,,
ChIJ4cZBIg50nkcRAWz0hmP3XvM,False,False,True,False,{'freeStreetParking': True},"{'acceptsCreditCards': False, 'acceptsDebitCards': False, 'acceptsCashOnly': True}",True,True,True,True,False,,True,True,False,False,False,True,True,True,,True,True,True,True,False
ChIJFXabQAB1nkcRgXCdJRBNZ5Q,,,True,False,,,,,,,,,,,,,True,,,,,,,,,
ChIJgRIgNXB0nkcR0Qhhq3ihNJk,True,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,False,True,True,True,True,False,True,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': True}",True,True,True,,True
ChIJlYpSNXh0nkcRtwmUUu9FkiQ,,,True,False,{'freeParkingLot': True},{'acceptsCashOnly': False},True,,True,True,,,,True,True,True,True,,True,,{'wheelchairAccessibleParking': True},,True,True,False,False
ChIJj0TxmnB0nkcRsOpHTDee994,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",,True,True,True,True,,False,False,True,,True,True,False,True,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,,True,True,False
ChIJnXu3hnB0nkcRfGsHG_aJbPk,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",,,True,True,True,,False,,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleSeating': True}",True,True,True,,
ChIJAQCUWpl0nkcR0BQXUN0ueiE,False,True,True,False,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,True,True,True,,,True,True,True,True,True,True,True,True,,,True,,True,
ChIJ5U5O010LnkcR614QtBMWwPs,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,True,,True,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJveubSkF5nkcR1AMNV0b77Vo,True,,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,False,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJjdBfe3F5nkcR-H8DlrApfn4,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': False, 'acceptsCashOnly': False}",True,True,True,True,,False,,True,True,True,True,True,True,True,{'wheelchairAccessibleEntrance': False},,True,True,True,
