id,attributions,primaryTypeDisplayName,containingPlaces,internationalPhoneNumber,placesWebsiteUri,editorialSummary,regularOpeningHours,utcOffsetMinutes,priceLevel,priceRange,rating,userRatingCount
ChIJFbyBpqzlmUcRsrS4bNxZiQQ,,"{'text': 'Hamburger restaurant', 'languageCode': 'en'}",,+49 7071 8557261,https://nachbarskind.de/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 17, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 17, 'minute': 30}, 'close': {'day': 2, 'hour': 23, 'minute': 0}}, {'open': {'day': 3, 'hour': 17, 'minute': 30}, 'close': {'day': 3, 'hour': 23, 'minute': 0}}, {'open': {'day': 4, 'hour': 17, 'minute': 30}, 'close': {'day': 4, 'hour': 23, 'minute': 0}}, {'open': {'day': 5, 'hour': 17, 'minute': 30}, 'close': {'day': 6, 'hour': 0, 'minute': 0}}, {'open': {'day': 6, 'hour': 17, 'minute': 0}, 'close': {'day': 0, 'hour': 0, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 5:30\u2009–\u200911:00\u202fPM', 'Wednesday: 5:30\u2009–\u200911:00\u202fPM', 'Thursday: 5:30\u2009–\u200911:00\u202fPM', 'Friday: 5:30\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 5:00\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2024-12-18T16:30:00Z'}",60,,"{'startPrice': {'currencyCode': 'EUR', 'units': '10'}, 'endPrice': {'currencyCode': 'EUR', 'units': '20'}}",4.7,252.0
ChIJ7QTcxknlmUcRG-l-4dpdfps,,"{'text': 'Pizza restaurant', 'languageCode': 'en'}",,+49 7071 84848,https://www.da-giovanni-tübingen.de/,,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 11, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 14, 'minute': 30}}, {'open': {'day': 2, 'hour': 17, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 14, 'minute': 30}}, {'open': {'day': 3, 'hour': 17, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 14, 'minute': 30}}, {'open': {'day': 4, 'hour': 17, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 14, 'minute': 30}}, {'open': {'day': 5, 'hour': 17, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM'], 'nextCloseTime': '2024-12-18T13:30:00Z'}",60,,"{'startPrice': {'currencyCode': 'EUR', 'units': '10'}, 'endPrice': {'currencyCode': 'EUR', 'units': '20'}}",3.1,274.0
ChIJM6uNUkjlmUcRMfZcvy5-RZQ,,"{'text': 'Italian restaurant', 'languageCode': 'en'}",,+49 7071 87549,http://www.ristorantebasilikum.de/,,"{'openNow': False, 'periods': [{'open': {'day': 2, 'hour': 12, 'minute': 0}, 'close': {'day': 2, 'hour': 14, 'minute': 0}}, {'open': {'day': 2, 'hour': 18, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 12, 'minute': 0}, 'close': {'day': 3, 'hour': 14, 'minute': 0}}, {'open': {'day': 3, 'hour': 18, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 12, 'minute': 0}, 'close': {'day': 4, 'hour': 14, 'minute': 0}}, {'open': {'day': 4, 'hour': 18, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 12, 'minute': 0}, 'close': {'day': 5, 'hour': 14, 'minute': 0}}, {'open': {'day': 5, 'hour': 18, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 12, 'minute': 0}, 'close': {'day': 6, 'hour': 14, 'minute': 0}}, {'open': {'day': 6, 'hour': 18, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Wednesday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Thursday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Friday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Saturday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2024-12-18T11:00:00Z'}",60,,,4.5,227.0
ChIJP0jxB6TlmUcRf1HFfU3YNGY,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 7071 8829899,https://www.kohenoorrestaurant.de/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 11, 'minute': 30}, 'close': {'day': 0, 'hour': 14, 'minute': 30}}, {'open': {'day': 0, 'hour': 17, 'minute': 30}, 'close': {'day': 0, 'hour': 23, 'minute': 0}}, {'open': {'day': 1, 'hour': 17, 'minute': 30}, 'close': {'day': 1, 'hour': 23, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 30}, 'close': {'day': 2, 'hour': 14, 'minute': 30}}, {'open': {'day': 2, 'hour': 17, 'minute': 30}, 'close': {'day': 2, 'hour': 23, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 30}, 'close': {'day': 3, 'hour': 14, 'minute': 30}}, {'open': {'day': 3, 'hour': 17, 'minute': 30}, 'close': {'day': 3, 'hour': 23, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 30}, 'close': {'day': 4, 'hour': 14, 'minute': 30}}, {'open': {'day': 4, 'hour': 17, 'minute': 30}, 'close': {'day': 4, 'hour': 23, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 30}, 'close': {'day': 5, 'hour': 14, 'minute': 30}}, {'open': {'day': 5, 'hour': 17, 'minute': 30}, 'close': {'day': 5, 'hour': 23, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 30}, 'close': {'day': 6, 'hour': 14, 'minute': 30}}, {'open': {'day': 6, 'hour': 17, 'minute': 30}, 'close': {'day': 6, 'hour': 23, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 5:30\u2009–\u200911:00\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM'], 'nextOpenTime': '2024-12-18T10:30:00Z'}",60,,"{'startPrice': {'currencyCode': 'EUR', 'units': '10'}, 'endPrice': {'currencyCode': 'EUR', 'units': '20'}}",4.7,169.0
ChIJ3aQPnUnlmUcRzkmnkC2_IH4,,"{'text': 'Italian restaurant', 'languageCode': 'en'}",,+49 7071 8882488,https://www.lustnauermuehle.de/,"{'text': 'Pasta & wood-fired pizza, plus gluten-free options, in a simple dining room or at outdoor tables.', 'languageCode': 'en'}","{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 11, 'minute': 30}, 'close': {'day': 0, 'hour': 14, 'minute': 30}}, {'open': {'day': 0, 'hour': 17, 'minute': 30}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 1, 'hour': 11, 'minute': 30}, 'close': {'day': 1, 'hour': 14, 'minute': 30}}, {'open': {'day': 1, 'hour': 17, 'minute': 30}, 'close': {'day': 1, 'hour': 23, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 30}, 'close': {'day': 3, 'hour': 14, 'minute': 30}}, {'open': {'day': 3, 'hour': 17, 'minute': 30}, 'close': {'day': 3, 'hour': 23, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 30}, 'close': {'day': 4, 'hour': 14, 'minute': 30}}, {'open': {'day': 4, 'hour': 17, 'minute': 30}, 'close': {'day': 4, 'hour': 23, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 30}, 'close': {'day': 5, 'hour': 14, 'minute': 30}}, {'open': {'day': 5, 'hour': 17, 'minute': 30}, 'close': {'day': 5, 'hour': 23, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 30}, 'close': {'day': 6, 'hour': 14, 'minute': 30}}, {'open': {'day': 6, 'hour': 17, 'minute': 30}, 'close': {'day': 6, 'hour': 23, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2024-12-18T10:30:00Z'}",60,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'EUR', 'units': '20'}, 'endPrice': {'currencyCode': 'EUR', 'units': '30'}}",4.6,1485.0
ChIJoUYu3kzlmUcRvZlFPGwwndg,,"{'text': 'Italian restaurant', 'languageCode': 'en'}","[{'name': 'places/ChIJayWUck3lmUcRJemAMX_bFzg', 'id': 'ChIJayWUck3lmUcRJemAMX_bFzg'}]",+49 7071 32844,http://www.riva-tuebingen.de/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 12, 'minute': 0}, 'close': {'day': 0, 'hour': 14, 'minute': 0}}, {'open': {'day': 0, 'hour': 17, 'minute': 30}, 'close': {'day': 0, 'hour': 21, 'minute': 0}}, {'open': {'day': 1, 'hour': 12, 'minute': 0}, 'close': {'day': 1, 'hour': 14, 'minute': 0}}, {'open': {'day': 1, 'hour': 18, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 12, 'minute': 0}, 'close': {'day': 3, 'hour': 14, 'minute': 0}}, {'open': {'day': 3, 'hour': 18, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 12, 'minute': 0}, 'close': {'day': 4, 'hour': 14, 'minute': 0}}, {'open': {'day': 4, 'hour': 18, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 12, 'minute': 0}, 'close': {'day': 5, 'hour': 14, 'minute': 0}}, {'open': {'day': 5, 'hour': 18, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 30}}, {'open': {'day': 6, 'hour': 12, 'minute': 0}, 'close': {'day': 6, 'hour': 14, 'minute': 0}}, {'open': {'day': 6, 'hour': 18, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 30}}], 'weekdayDescriptions': ['Monday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Thursday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Friday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Saturday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Sunday: 12:00\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20099:00\u202fPM'], 'nextOpenTime': '2024-12-18T11:00:00Z'}",60,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'EUR', 'units': '20'}, 'endPrice': {'currencyCode': 'EUR', 'units': '30'}}",4.4,427.0
ChIJC-BPdEnlmUcRej3fAMmVk7s,,"{'text': 'Greek restaurant', 'languageCode': 'en'}",,,,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 10, 'minute': 0}, 'close': {'day': 0, 'hour': 21, 'minute': 30}}, {'open': {'day': 2, 'hour': 17, 'minute': 0}, 'close': {'day': 2, 'hour': 23, 'minute': 0}}, {'open': {'day': 3, 'hour': 17, 'minute': 0}, 'close': {'day': 3, 'hour': 23, 'minute': 0}}, {'open': {'day': 4, 'hour': 17, 'minute': 0}, 'close': {'day': 4, 'hour': 23, 'minute': 0}}, {'open': {'day': 5, 'hour': 17, 'minute': 0}, 'close': {'day': 5, 'hour': 23, 'minute': 0}}, {'open': {'day': 6, 'hour': 17, 'minute': 0}, 'close': {'day': 6, 'hour': 23, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 5:00\u2009–\u200911:00\u202fPM', 'Wednesday: 5:00\u2009–\u200911:00\u202fPM', 'Thursday: 5:00\u2009–\u200911:00\u202fPM', 'Friday: 5:00\u2009–\u200911:00\u202fPM', 'Saturday: 5:00\u2009–\u200911:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20099:30\u202fPM'], 'nextOpenTime': '2024-12-18T16:00:00Z'}",60,PRICE_LEVEL_MODERATE,,4.4,155.0
ChIJXVULY07lmUcR5Hc68-T4sE8,,"{'text': 'Greek restaurant', 'languageCode': 'en'}",,+49 163 7804319,https://waldhorn-lustnau.com/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 12, 'minute': 0}, 'close': {'day': 0, 'hour': 23, 'minute': 0}}, {'open': {'day': 1, 'hour': 17, 'minute': 0}, 'close': {'day': 1, 'hour': 23, 'minute': 0}}, {'open': {'day': 3, 'hour': 17, 'minute': 0}, 'close': {'day': 3, 'hour': 23, 'minute': 0}}, {'open': {'day': 4, 'hour': 17, 'minute': 0}, 'close': {'day': 4, 'hour': 23, 'minute': 0}}, {'open': {'day': 5, 'hour': 17, 'minute': 0}, 'close': {'day': 5, 'hour': 23, 'minute': 0}}, {'open': {'day': 6, 'hour': 17, 'minute': 0}, 'close': {'day': 6, 'hour': 23, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 5:00\u2009–\u200911:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 5:00\u2009–\u200911:00\u202fPM', 'Thursday: 5:00\u2009–\u200911:00\u202fPM', 'Friday: 5:00\u2009–\u200911:00\u202fPM', 'Saturday: 5:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u200911:00\u202fPM'], 'nextOpenTime': '2024-12-18T16:00:00Z'}",60,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'EUR', 'units': '20'}, 'endPrice': {'currencyCode': 'EUR', 'units': '30'}}",4.7,370.0
ChIJmb0peSr7mUcRO0zCHnvboT0,,"{'text': 'Thai restaurant', 'languageCode': 'en'}",,+49 7071 5667827,https://samphat-thai.de/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 11, 'minute': 30}, 'close': {'day': 0, 'hour': 14, 'minute': 30}}, {'open': {'day': 0, 'hour': 17, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 30}, 'close': {'day': 2, 'hour': 14, 'minute': 30}}, {'open': {'day': 2, 'hour': 17, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 30}, 'close': {'day': 3, 'hour': 14, 'minute': 30}}, {'open': {'day': 3, 'hour': 17, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 30}, 'close': {'day': 4, 'hour': 14, 'minute': 30}}, {'open': {'day': 4, 'hour': 17, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 30}, 'close': {'day': 5, 'hour': 14, 'minute': 30}}, {'open': {'day': 5, 'hour': 17, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 30}, 'close': {'day': 6, 'hour': 14, 'minute': 30}}, {'open': {'day': 6, 'hour': 17, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2024-12-18T10:30:00Z'}",60,PRICE_LEVEL_EXPENSIVE,,4.6,921.0
ChIJEUaSPwr7mUcRAfhBvves8XM,,"{'text': 'Dessert shop', 'languageCode': 'en'}",,+49 7071 1468536,https://www.crepes-tuebingen.de/,,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 12, 'minute': 0}, 'close': {'day': 1, 'hour': 18, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 12:00\u2009–\u20096:00\u202fPM', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed'], 'nextOpenTime': '2024-12-23T11:00:00Z'}",60,,,4.8,50.0
ChIJ-5bKf3XlmUcRwRfmsVBct1g,,"{'text': 'Mexican restaurant', 'languageCode': 'en'}",,+49 7071 9423628,https://www.bochas.de/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 12, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 16, 'minute': 30}, 'close': {'day': 2, 'hour': 23, 'minute': 0}}, {'open': {'day': 3, 'hour': 16, 'minute': 30}, 'close': {'day': 3, 'hour': 23, 'minute': 0}}, {'open': {'day': 4, 'hour': 16, 'minute': 30}, 'close': {'day': 4, 'hour': 23, 'minute': 0}}, {'open': {'day': 5, 'hour': 16, 'minute': 30}, 'close': {'day': 5, 'hour': 23, 'minute': 0}}, {'open': {'day': 6, 'hour': 16, 'minute': 30}, 'close': {'day': 6, 'hour': 23, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 4:30\u2009–\u200911:00\u202fPM', 'Wednesday: 4:30\u2009–\u200911:00\u202fPM', 'Thursday: 4:30\u2009–\u200911:00\u202fPM', 'Friday: 4:30\u2009–\u200911:00\u202fPM', 'Saturday: 4:30\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2024-12-18T15:30:00Z'}",60,,"{'startPrice': {'currencyCode': 'EUR', 'units': '10'}, 'endPrice': {'currencyCode': 'EUR', 'units': '20'}}",4.7,233.0
ChIJhXygP6rlmUcRRwcCYXLOVHg,,"{'text': 'Takeout restaurant', 'languageCode': 'en'}","[{'name': 'places/ChIJc6VPd1XlmUcRHfZqdj5orOQ', 'id': 'ChIJc6VPd1XlmUcRHfZqdj5orOQ'}]",+49 172 4470681,https://cafe-ape-tuebingen.de/,,"{'openNow': True, 'periods': [{'open': {'day': 1, 'hour': 11, 'minute': 0}, 'close': {'day': 1, 'hour': 18, 'minute': 30}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 18, 'minute': 30}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 18, 'minute': 30}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 18, 'minute': 30}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 18, 'minute': 30}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 18, 'minute': 30}}], 'weekdayDescriptions': ['Monday: 11:00\u202fAM\u2009–\u20096:30\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20096:30\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20096:30\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20096:30\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20096:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20096:30\u202fPM', 'Sunday: Closed'], 'nextCloseTime': '2024-12-18T17:30:00Z'}",60,,,4.8,172.0
ChIJb87QMvvvmUcRYdeqUzszdvw,,"{'text': 'Greek restaurant', 'languageCode': 'en'}",,+49 7071 9773091,https://facebook.com/pg/284445505059196/menu/?referrer=MENU_SHARING,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 11, 'minute': 30}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 16, 'minute': 0}, 'close': {'day': 3, 'hour': 0, 'minute': 0}}, {'open': {'day': 3, 'hour': 16, 'minute': 0}, 'close': {'day': 4, 'hour': 0, 'minute': 0}}, {'open': {'day': 4, 'hour': 16, 'minute': 0}, 'close': {'day': 5, 'hour': 0, 'minute': 0}}, {'open': {'day': 5, 'hour': 16, 'minute': 0}, 'close': {'day': 6, 'hour': 0, 'minute': 0}}, {'open': {'day': 6, 'hour': 15, 'minute': 0}, 'close': {'day': 0, 'hour': 0, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 4:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 4:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 4:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 4:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 3:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 11:30\u202fAM\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2024-12-18T15:00:00Z'}",60,PRICE_LEVEL_INEXPENSIVE,"{'startPrice': {'currencyCode': 'EUR', 'units': '10'}, 'endPrice': {'currencyCode': 'EUR', 'units': '20'}}",4.6,192.0
ChIJD8cLouHvmUcRxuWsiRy5vaQ,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 7071 705561,,,"{'openNow': True, 'periods': [{'open': {'day': 1, 'hour': 11, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 11, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed'], 'nextCloseTime': '2024-12-18T20:00:00Z'}",60,PRICE_LEVEL_INEXPENSIVE,"{'startPrice': {'currencyCode': 'EUR', 'units': '1'}, 'endPrice': {'currencyCode': 'EUR', 'units': '10'}}",4.8,363.0
ChIJmeaTGqbkmUcRYlcjcAJ-MPw,,"{'text': 'Restaurant', 'languageCode': 'en'}",,+49 7071 9596079,http://www.imabseits.com/,,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 12, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 17, 'minute': 0}, 'close': {'day': 3, 'hour': 23, 'minute': 0}}, {'open': {'day': 4, 'hour': 17, 'minute': 0}, 'close': {'day': 4, 'hour': 23, 'minute': 0}}, {'open': {'day': 5, 'hour': 17, 'minute': 0}, 'close': {'day': 5, 'hour': 23, 'minute': 0}}, {'open': {'day': 6, 'hour': 17, 'minute': 0}, 'close': {'day': 6, 'hour': 23, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 5:00\u2009–\u200911:00\u202fPM', 'Thursday: 5:00\u2009–\u200911:00\u202fPM', 'Friday: 5:00\u2009–\u200911:00\u202fPM', 'Saturday: 5:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2024-12-18T16:00:00Z'}",60,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'EUR', 'units': '20'}, 'endPrice': {'currencyCode': 'EUR', 'units': '30'}}",4.5,249.0
