,review_id,restaurant_id,author,review_date,scraping_date,stars,language,review_text
23885,28347,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Kathrin Müller,vor 4 Jahren,2025-01-06,4.0,de,"Lecker, guter Preis, gemütlicher Raum, in dem man essen kann, also nicht nur Take away, und das ist sogar umweltfreundlich. Klasse, dass die Getränke in Glasflaschen sind."
23886,28348,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Nova Rooky,vor 4 Jahren,2025-01-06,5.0,de,"Sehr kurze Wartezeiten, super leckeres Essen zu fairen Preisen, gemütliche Atmosphäre, freundliches Personal was will man mehr. Wir kommen auf jeden Fall wieder."
23887,28349,ChIJ5bNxBdP6mUcRoihNgmDzZl4,S Stoyanopoulos,vor 2 Jahren,2025-01-06,5.0,de,"Mega  leckeres Essen, der bärtige Herr hinter der Thecke ist super freundlich und das Ambiente ist toll.
Wir kommen immer gerne aus Stuttgart hierher um zu Essen 😄"
23888,28350,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Lara Lara,vor 2 Jahren,2025-01-06,1.0,de,"Mega schade. War heute um 18.00Uhr dort und alles an Gemüse und Hühnchen war mega verbrannt.. geht gar nicht.

Großes Lob an den jungen Mann. Er war sehr freundlich"
23889,28351,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Burcu Gedikli,vor 6 Jahren,2025-01-06,5.0,de,Das Essen ist sehr lecker. Man kann sich seinen Teller aus verschiedenen Zutaten selbst zusammenstellen. Das Personal ist sehr nett. 👍👍
23890,28352,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Angelika Töws,vor 6 Jahren,2025-01-06,5.0,de,Gesundes Essen to go :)) sehr sehr lecker. Die Portionen sind sehr groß und reichen teilweise für 2x Essen. Preis Leistung mehr als gut !! Kann ich nur weiterempfehlen!!!
23891,28353,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Dave Banner,vor 6 Jahren,2025-01-06,5.0,de,"Lecker.
Man kann sich seinen Teller aus verschiedenen Gesunden Zutaten selbst zusammenstellen. Gerade die Auswahl an Ungewöhnlicheren Lebensmitteln wie zB Granatampfel oder Zartweizen und das frisch gebratene Gemüse machen aus dem Esszimmer eine gesunde Alternative zu Döner, Burger und co."
23892,28354,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Türkan Bakırkaya,vor einem Jahr,2025-01-06,5.0,de,Frisch vielfältig lecker und Preis Leistung stimmt was will man mehr
23893,28355,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Kai Klabautermann,vor einem Jahr,2025-01-06,1.0,de,Schönes Konzept. Es riecht jedoch nach altem Fett und das Gemüse ist oft verbrannt. Nicht zu empfehlen.
23894,28356,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Eszter Juhasz,vor einem Jahr,2025-01-06,5.0,de,"Mega leckeres Essen, freundliche Service und gute Preise, auch für Studenten perfekt! 👌"
23895,28357,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Stefan Rehmann,vor 5 Jahren,2025-01-06,5.0,de,"Super lecker!!!! Und dazu noch günstig.
Diese Kombination gibt’s nicht oft.
Ein Lob. Danke für diese Geschmacksexplosion."
23896,28358,ChIJ5bNxBdP6mUcRoihNgmDzZl4,B. B.,vor 3 Jahren,2025-01-06,5.0,de,"Die Bedienung ist jedesmal freundlich und das Essen sehr lecker!
Egal ob vor Ort oder ToGo, ich komme sehr gerne her!"
23897,28359,ChIJ5bNxBdP6mUcRoihNgmDzZl4,ofli 61,vor 5 Jahren,2025-01-06,4.0,de,4 Sterne weil wenn man reinkommt links sieht es nicht so hygienisch aus ich meine die Herdplatte und die Pfannen Außerdem ist es sehr laut drin ! Das essen schmeckt aber fantastisch
23898,28360,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Tobias Armbruster,vor 3 Jahren,2025-01-06,5.0,de,"Hammer Essen, guter Preis!

Aktuelle Öffnungszeiten (Urlaub etc fehlen) Stand jetzt schon mehrmals ohne ein Hinweis vor verschlossenen Türen."
23899,28361,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Mikal Kohlhaas,vor 10 Monaten,2025-01-06,4.0,de,Leckere Bowls aber viel zu wenig Platz.
23900,28362,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Savvas !,vor 3 Jahren,2025-01-06,5.0,de,"Meist frisches, gesundes und leckeres Essen. Sehr freundlicher Kundenservice und Preisleistungsverhältnis akzeptabel."
23901,28363,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Anon,vor 4 Jahren,2025-01-06,5.0,de,Sehr leckere Bowls die nicht zu teuer sind. + Man kann selbst entscheiden was drauf kommt.
23902,28364,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Bianca Layer,vor 6 Jahren,2025-01-06,5.0,de,Super nett und unglaublich lecker. Der Preis stimmt und man wird mehr als satt! :)
23903,28365,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Thomas Bagge,vor einem Jahr,2025-01-06,5.0,de,"Einfach Lecker, Gesund und freundlich. Wir kommen wieder"
23904,28366,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Christian Glück,vor 4 Jahren,2025-01-06,5.0,de,Sehr leckere Bowl.
23905,28367,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Ralf Schäfer,vor 6 Jahren,2025-01-06,5.0,de,"charmant, sympathisch und lecker. Eine wirklich wunderbare und gesunde Alternative, wenn es mal wieder etwas schneller gehen muss."
23906,28368,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Şefik Akbulut,vor 3 Jahren,2025-01-06,5.0,de,War gerade das erste mal dort gewesen und muss sagen auswahl 1a und auch Geschmacklich wirklich gut. Wie daheim 💪🏻💪🏻
23907,28369,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Kim Dienelt,vor 7 Jahren,2025-01-06,5.0,de,"Richtig geiles Essen. Frisch, lecker, gesund, viel. Preis passt. Mitarbeiter top. Location spitze."
23908,28370,ChIJ5bNxBdP6mUcRoihNgmDzZl4,BlizZard,vor 5 Jahren,2025-01-06,5.0,de,"Sehr schönes Lokal mit leckerem Essen.
Preis-Leistung stimmt :)"
23909,28371,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Eduard,vor 2 Jahren,2025-01-06,5.0,de,"Interessantes Konzept, leckeres Essen und sehr motivierter Service - Top!"
23910,28372,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Celine Hart,vor 5 Jahren,2025-01-06,5.0,de,"Megaa leckere und gesunde Alternative und eine Mega gute Abwechslung zu fettigen fast food essen, schön das es endlich sowas gibt und teuer ist das gar nicht 👍es gibt nichts negatives 👍"
23911,28373,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Russel „Schlumpf“ Schlumpf,vor einem Jahr,2025-01-06,5.0,de,"Wunderbar
Tolles günstiges Essen
Komme gerne wieder"
23912,28374,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Ariane Feurer,vor 6 Jahren,2025-01-06,5.0,de,Auch glutenfrei ist kein Problem. Freundliche Atmosphäre. Lecker und frisch.
23913,28375,ChIJ5bNxBdP6mUcRoihNgmDzZl4,showjumper2308,vor 4 Jahren,2025-01-06,5.0,de,"Leckere bowls die man selbst zusammenstellen kann, gemütliches Restaurant."
23914,28376,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Karina Wunsch,vor 2 Jahren,2025-01-06,5.0,de,"Alles ganz frisch, tolle Auswahl und sehr lecker"
23915,28377,ChIJ5bNxBdP6mUcRoihNgmDzZl4,H. W.,vor 9 Monaten,2025-01-06,5.0,de,Eine der besten Pfannengerichte in Tübingen
23916,28378,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Peter Tumb,vor einem Jahr,2025-01-06,5.0,de,Einfach lecker. Tübinger Institution mittlerweile würde ich sagen.
23917,28379,ChIJ5bNxBdP6mUcRoihNgmDzZl4,JnCrls Myr,vor 6 Jahren,2025-01-06,4.0,de,Manchmal etwas voll aber das Essen ist immer super lecker!
23918,28380,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Patrick Wu,vor 2 Jahren,2025-01-06,5.0,de,"Komme immer wieder gerne her. Das Essen ist sehr lecker und der Preis gut. Und man hat sehr kurze Wartezeiten weil die Mitarbeiter sehr schnell sind und trotzdem auf jeden Wunsch eingehen.
Dazu gibt es eine sehr gute Getränke Auswahl und für jeden Geschmack etwas dabei wie ich finde."
23919,28381,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Markus K,vor 2 Jahren,2025-01-06,4.0,de,Gutes Essen zu einem fairen Preis. Das Baukastensystem gefällt mir sehr gut
23920,28382,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Dierk Schwick,vor 6 Jahren,2025-01-06,5.0,de,5 Sterne... Absolut nix auszusetzen. Bin immer wieder sehr gerne da.
23921,28383,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Dana Newerla,vor 6 Jahren,2025-01-06,5.0,de,"Super netter Chef, super für die Mittagspause bei der Arbeit :) superlecker!"
23922,28384,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Martin Reiter,vor 7 Jahren,2025-01-06,5.0,de,Sehr nettes lokal.....Mal ein anderes speisen Angebot 👍
23923,28385,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Anna Streshnyeva,vor 6 Jahren,2025-01-06,5.0,de,Super geiles Essen und eine tolle Atmosphäre
23924,28386,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Qoraz X,vor 6 Jahren,2025-01-06,5.0,de,"As good as fast food can get!
Das ist meine erste Bewertung, aber so ein  tolles Konzept muss einfach gelobt werden.

Gesund, lecker, reichhaltig und auf jeden Fall sättigend, auch für große Leute. Selbst wenn es einmal besonders schnell gehen muss, sind die take away Boxen aus kompostierbarem Material von Vegware  sodass man sich auch dort nicht schlecht fühlen muss. Wirklich ein unglaubliches Konzept, esse immer wieder gerne dort!"
23925,28387,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Alexander Friedrich,vor 3 Jahren,2025-01-06,5.0,de,"Lecker, Fair, Empfehlenswert"
23926,28388,ChIJ5bNxBdP6mUcRoihNgmDzZl4,TronGR,vor 2 Monaten,2025-01-06,4.0,en,Good customizable bowls. For Lunch there is a lot of people either to dine-in or to go. That speaks for the food. More than reasonable prices
23927,28389,ChIJ5bNxBdP6mUcRoihNgmDzZl4,onur’s guide,vor 10 Monaten,2025-01-06,5.0,en,"Delicious food with take away and inside.
You can create your plate with big one only 8,5 euros and 0,5 euro paper plate and passion fruit drink 3 euros.

Toilet is clean. Staff are kind and helpfully serviced."
23928,28390,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Marcel Nytko,vor 5 Monaten,2025-01-06,5.0,pl,"Świetny stosunek ceny do ilości jedzenia!

Nie polecam patrzeć na przykładowe dania na tablicy, tylko po prostu zamawiać jak w Subway (patrząc na składniki za szklaną ladą).

O darmowe Wi-Fi trzeba poprosić."
23929,28391,ChIJ5bNxBdP6mUcRoihNgmDzZl4,abdurrahman Mert,vor 2 Monaten,2025-01-06,5.0,tr,Evinizde hissedeceğiniz çok lezzetli yemekleri olan hoş bir yer. Herkese tavsiye ederim 👍
23930,28392,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Maciej Borski,vor einem Jahr,2025-01-06,5.0,pl,"Przy wyborze miejsca na wczesny obiad kierowaliśmy się opiniami w Google maps i jak zwykle nie zawiedliśmy się. Niepozorna restauracyjka, gdzie samemu trzeba skomponować swoją potrawę. Bardzo uprzejmy sprzedawca trochę nam pomógł widząc, że mamy problemy z rozpoznaniem niektórych składników. Ostatecznie otrzymaliśmy talerz pełen: ryżu, kaszy, ziemniaków, makaronu, kawałków kurczaka, fasolki szparagowej, granatu, rukoli, papryki, brokułów i cukini. Całość polana sosem, nie wiem jakim 😀 Jedzenie zadziwiająco dobre i pożywne. Nie byliśmy w stanie dokończyć swoich porcji. Jeśli ktoś nie jest bardzo głodny polecamy mniejszą porcję- junior. Całość zjedliśmy w klimatyzowanej niedużej sali na piętrze. Ceny na każdą kieszeń."
23931,28393,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Kseniya Nazarenko,vor 2 Monaten,2025-01-06,5.0,ru,"Очень милое место, огромные порции, одной порции хватит на двоих спокойно."
23932,28394,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Kshitij Mohan,vor 3 Jahren,2025-01-06,5.0,en,"One of the best places to eat in Tübingen, both take-away and dine-in. The uniqueness of Esszimmer is the fact that their food is tasty as well as healthy. You can choose your own base (rice, pasta, etc.) and add vegetables, chicken, spices, sauce and condiments on top of it. The price is reasonable and the quantity is very good.  I often used to grab my lunch from Esszimmer when I was not in the mood to cook (on holidays) or eat from Mensa (on weekdays)."
23933,28395,ChIJ5bNxBdP6mUcRoihNgmDzZl4,HerrWelle (MrTriSkin),vor 11 Monaten,2025-01-06,5.0,en,"All the options look freshly cooked and tasted great! Defo recommend the creamy mushroom sauce. Love the upstairs layout, v cosy, feeling like home."
23934,28396,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Teresa F.,vor 2 Jahren,2025-01-06,5.0,en,"The food was really amazing and nourishing.
You can select what you want on top, and they also have a vegan option.

They gave me a big amount of rice and also the rest was a really good and big amount.

I would definetely come back and try other sauces."
23935,28397,ChIJ5bNxBdP6mUcRoihNgmDzZl4,李欣潔,vor 2 Jahren,2025-01-06,5.0,zh-Hant,"非常好吃又便宜！
店員很親切！
可自己選菜，菜都是熱的"
23936,28398,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Martina Airoldi,vor 4 Monaten,2025-01-06,4.0,en,Good for a quick healthy meal..cheap and tasty
23937,28399,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Hiba Ahmed,vor 2 Jahren,2025-01-06,5.0,en,"BEST restaurant in Tübingen. They have a wide variety of flavors for everyone! The portions are huge, the food is so fresh, the flavors are delicious, and the service is phenomenal. Highly recommend the curry sauce and peanut sauce!!"
23938,28400,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Uri Kolodny,vor 2 Monaten,2025-01-06,5.0,en,"Solid food, pleasant seating area. Run by kind and generous people."
23939,28401,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Bom BERLIN,vor 3 Jahren,2025-01-06,5.0,ko,"주니어 볼 시켰는데 그릇이 작아보여도 꽉꽉 채워 줘서 양 많음.
Jmt까진 아니지만 가성비 좋고 건강한 맛. !
(한국 돈 6000원)"
23940,28402,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Sander Rietveld,vor 5 Monaten,2025-01-06,4.0,nl,"Lekker, niet duur en gezellig zitten! Absolute aanrader."
23941,28403,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Cha Hida,vor einem Jahr,2025-01-06,5.0,en,"Tastes good!
Good price!
And friendly staffs.

The atmosphere is also good here.
The decorations are just...make it feels like we were in the past but beautiful.

But I think it's not children friendly.
It seems like the place to hangout with friends or with adult people only even though the food are fine for children."
23942,28404,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Ignacio G Ribelles,vor einem Jahr,2025-01-06,3.0,en,"High quality and simple dish fast food service for around 10€, where you can combine their ingredients into a bowl. The opening hours could be larger, but other than that I  only wish there were more options to choose from :)"
23943,28405,ChIJ5bNxBdP6mUcRoihNgmDzZl4,fusilli gal,vor 6 Monaten,2025-01-06,5.0,en,"Excellent bowl of comfort food. Good, relaxed vibe, full of students."
23944,28406,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Anna F,vor einem Jahr,2025-01-06,1.0,en,"Been there twice and ordered their bowls which have a set list of ingredients. Staff don't seem to be familiar with them since they still ask which ingredients I want in my bowl, leaving me to have to read aloud the list of ingredients for them. Even when doing so, they still somehow get the order wrong...creamy sauce on rice was absolutely disgusting."
23945,28407,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Alisa,vor 4 Jahren,2025-01-06,5.0,en,"food hits different, tastes homemade, very happy that I got to try it with friends and would visit again! price was very suiting for the quality of the food, it was worth it, especially because it was really cold out and a hot bowl of yummy food was exactly what we needed. vegetarian options are really delicious, location was near the amazing sights of Tuebingen as well, it was really enjoyable."
23946,28408,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Solmaz Mohadjer,vor 6 Jahren,2025-01-06,4.0,en,"There's a reason you have to wait in line around lunch time at this place, but no worries because the line moves fast. The food is quickly and deliciously prepared (though a bit on the salty side). Their Green Bowl (rice, green beans, veggie balls, chili, chives and peanut sauce) is tasty and fills up hungry bellies. Their prices (5.50 euro for vegetarian options, a bit more for meat) are very reasonable. The owner is simply a joy to meet."
23947,28409,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Katharina Hamann,vor einem Jahr,2025-01-06,5.0,en,Good nutritious food for a fair price. You can create your own bowl with different components. Recommendation for student and everyone else.
23948,28410,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Tobias Gu,vor 5 Jahren,2025-01-06,5.0,en,"Prefect example of value for money.

This place serves food bowls, which you can customize depending on your preferences. There are vegetarian options available.
The staff is very young but seems capable. The broccoli is mostly not cooked long enough.
They also sell very nice bottled ice teas, which are regionaly sourced.

Can recommend this place if you want a quick healthy meal at any given time."
23949,28411,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Amar Budhiraja,vor 4 Jahren,2025-01-06,5.0,en,The staff was very polite and professional. Food was delicious too!
23950,28412,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Zz Zhen,vor einem Jahr,2025-01-06,4.0,en,"Food is pretty good. Good price, generous serves, really great way for people who live and cook alone to get a great variety of nutrients affordably without so much food wastage and repetitive eating!"
23951,28413,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Paris Tsai,vor 3 Jahren,2025-01-06,5.0,en,"Tasty food with reasonable price! I tried chicken with barley mixed with rice, and for sauce I went for peanut sauce and pomegranates seeds topping. Love the combination and it’s good for body and soul."
23952,28414,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Anurag Vithlani,vor 2 Jahren,2025-01-06,4.0,en,Simple and good food. You can customize it along a few parameters and the end result is nice+tasty. It's more of a student eatery so don't expect anything fancy.
23953,28415,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Tom G,vor 5 Monaten,2025-01-06,5.0,nl,Super plekje voor lunch!
23954,28416,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Valentina R.,vor einem Jahr,2025-01-06,5.0,en,Really great bowl with fresh ingredients. Would be nice to try a new sauce sometimes (maybe like a monthly special):)
23955,28417,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Alex Meyer,vor 3 Jahren,2025-01-06,4.0,en,"If you are looking for a quick healthy meal this is the place to go. The food is quite nice, even though some of the veggies offered could be a bit too raw for some people. Personnell is fast and friendly."
23956,28418,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Nouroz Rahman,vor 9 Monaten,2025-01-06,5.0,en,"Reasonable prices, quality food, fast service, nice environment! Highly recommended."
23957,28419,ChIJ5bNxBdP6mUcRoihNgmDzZl4,M H,vor einem Jahr,2025-01-06,5.0,en,"Great ingredients, extremely tasty food, friendly staff, and attractive prices. Highly recommended."
23958,28420,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Samuel Bustamante,vor 6 Jahren,2025-01-06,5.0,en,Delicious and easy good-quality food in the heart of Tübingen. The staff is very friendly and always welcomes you with a big smile. You can take away the food or eat inside and have a coffee.
23959,28421,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Etz Erg,vor 4 Jahren,2025-01-06,5.0,en,"I really enjoyed my stay there. The food was great, the menu is small and well designed and the staff was friendly even though it was very busy at the time. The beef stripes were a bit tough but that's the only thing I can criticize."
23960,28422,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Mustafa Akilli,vor 2 Jahren,2025-01-06,4.0,en,"Mostly very delicious. -1 star is because of the chicken. Whenever I order chicken, it is a bit dry&burned. But rest of the things taste very good"
23961,28423,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Enrique Gómez Lozoya,vor 5 Jahren,2025-01-06,5.0,es,"Es un restaurante de comida asiática. De gran sabor y porciones grandes.
Tienes que escoger los ingredientes tú mismo. Primero la base: arroz, papas y otras cosas. Después lo fuerte meat balls o vegetarianas y otras cosas. En tercer lugar, los vegetales: uno sólo o de todos, como tú quieras.
En cuarto lugar eliges una salsa y finalmente eliges entre cilantro, albahaca y otras cosas.
Tú plato está listo para comer en el restaurante o para llevar.
En el primer piso hay lugar para comer. También cuenta con servicio de sanitario.
Los precios son muy accesibles."
23962,28424,ChIJ5bNxBdP6mUcRoihNgmDzZl4,CallMeWhatever,vor 3 Jahren,2025-01-06,5.0,en,"Honestly, one if the best restaurants in town!
Great food, ok price, fast, accessible location.
Not sure how to categorize it though, maybe a mix of European and Asian."
23963,28425,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Emre Barış Karaaslan,vor 5 Jahren,2025-01-06,4.0,en,"Taste/price good.
I especially like the additional sauces.
Amount of meat/chicken in a bowl could be a bit more."
23964,28426,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Julian M.,vor 7 Jahren,2025-01-06,5.0,en,It's a nice and cozy place with tasty food options that serve the hungry vegetarian as well as the omnivore. The prices are not too expensive either.
23965,28427,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Kate Nazarova,vor 11 Monaten,2025-01-06,5.0,en,"If I have a chance to spend couple of hours in Tübingen, I’m always visiting this place 💫"
23966,28428,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Mégane Duborgel,vor 2 Jahren,2025-01-06,3.0,en,"The food is really good and some of the staff are really kind, but some were also a bit rude to us, probably the end of a long shift."
23967,28429,ChIJ5bNxBdP6mUcRoihNgmDzZl4,lies heylen,vor 3 Jahren,2025-01-06,3.0,en,Food not thoroughly cooked. But the possibility to create your own meal is really nice.
23968,28430,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Fabian Fuchs,vor 6 Jahren,2025-01-06,5.0,en,Generous amouts of food. Very tasty. Ideal for lunch. (Take-away and inside seating)
23969,28431,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Bruno Jorge,vor 5 Jahren,2025-01-06,5.0,pt,Comida gostosa por um preço justo. Recomendo muito conhecer esse lugar.
23970,28432,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Shahid Khan,vor 5 Jahren,2025-01-06,3.0,en,Good food and nice small restaurant area but the price could have been cheaper
23971,28433,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Nuzhat Khan,vor 2 Jahren,2025-01-06,5.0,en,Very healthy and tasty food for a good price. Very filling
23972,28434,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Andres Arteaga,vor 5 Jahren,2025-01-06,3.0,en,"Well priced and enough food,  but not very good quality"
23973,28435,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Mario Klaußner,vor 5 Jahren,2025-01-06,5.0,en,"Very tasty, fresh, healthy and cheap. Simply great!!!"
23974,28436,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Vikrant Verma,vor 6 Jahren,2025-01-06,5.0,en,"Cordial staff, healthy food and nice cozy environment. Just perfect."
23975,28437,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Roman Kadlec,vor 4 Jahren,2025-01-06,5.0,en,"Ohhh, it was amazing meal there. I truly recommend this place."
23976,28438,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Saar Carmeli,vor einem Jahr,2025-01-06,5.0,en,"Fresh, clean and very tasty!"
23977,28439,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Zlatko Stanojevic,vor 5 Jahren,2025-01-06,4.0,es,Buena comida tipo ensaladas y con su comedor o para llevar. Precio justo
23978,28440,ChIJ5bNxBdP6mUcRoihNgmDzZl4,alex hans,vor 4 Jahren,2025-01-06,5.0,en,Super tasty food you should definitely visit!
23979,28441,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Önder Ökten,vor 4 Jahren,2025-01-06,5.0,tr,Harika bir mekan ve yemekler mükemmeldi bayildim herkese tavsiye ederim dostlar
23980,28442,ChIJ5bNxBdP6mUcRoihNgmDzZl4,吳紀端,vor 2 Jahren,2025-01-06,5.0,en,"Fair price, great food."
23981,28443,ChIJ5bNxBdP6mUcRoihNgmDzZl4,David Göz (David Göz),vor 4 Jahren,2025-01-06,5.0,en,Tasty and individual food at a good price!
23982,28444,ChIJ5bNxBdP6mUcRoihNgmDzZl4,emma marin,vor 3 Jahren,2025-01-06,5.0,nl,"Snel, betaalbaar en super lekker!!"
23983,28445,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Ana Janović,vor 3 Jahren,2025-01-06,2.0,en,"Sorry guys, but I found the meal tasteless. Both vegetables and meat."
23984,28446,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Enno Herr,vor 6 Jahren,2025-01-06,5.0,en,Very nice place. Unfortunately hard to get a place to sit.
23985,28447,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Tamas Borbath,vor 6 Jahren,2025-01-06,5.0,en,I always love the food here!
23986,28448,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Said Bristina,vor 4 Jahren,2025-01-06,5.0,en,Best Food place in Tübingen by far
23987,28449,ChIJ5bNxBdP6mUcRoihNgmDzZl4,房首伊,vor 6 Jahren,2025-01-06,5.0,en,Really good! You have lots of choice here.
23988,28450,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Evita Vavilina,vor 4 Jahren,2025-01-06,5.0,en,Great offer also for vegetarians.
23989,28451,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Kaloyan Erusalimov,vor 5 Jahren,2025-01-06,4.0,en,"Awesome, just almost always full."
23990,28452,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Tilde,vor 5 Jahren,2025-01-06,4.0,en,Food really good and fast
23991,28453,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Wheiwing Chu,vor 5 Jahren,2025-01-06,5.0,zh,好ㄘ～人也很好～
23992,28454,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Jule,vor 4 Jahren,2025-01-06,5.0,,
23993,28455,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Xu Li,vor einem Jahr,2025-01-06,5.0,en,Very delicious😋
23994,28456,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Michi,vor 2 Jahren,2025-01-06,5.0,en,Great food.
23995,28457,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Alexander Recktenwald,vor 7 Jahren,2025-01-06,5.0,,
23996,28458,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Leon Blazek,vor einem Jahr,2025-01-06,5.0,,
23997,28459,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Joel Frohlich,vor einem Jahr,2025-01-06,5.0,,
23998,28460,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Ελένη Γ,vor einem Jahr,2025-01-06,4.0,,
23999,28461,ChIJ5bNxBdP6mUcRoihNgmDzZl4,René Thiemicke (Ren1tch),vor einem Jahr,2025-01-06,5.0,,
24000,28462,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Pascal,vor einem Jahr,2025-01-06,5.0,,
24001,28463,ChIJ5bNxBdP6mUcRoihNgmDzZl4,David Keßler,vor 2 Jahren,2025-01-06,5.0,,
24002,28464,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Ghadeer Elmkaiel,vor 2 Jahren,2025-01-06,5.0,,
24003,28465,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Swathi S,vor 5 Jahren,2025-01-06,5.0,en,Liked it
24004,28466,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Arijit Mallick,vor 5 Jahren,2025-01-06,5.0,en,Loved it
24005,28467,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Richmond Baye,vor 3 Jahren,2025-01-06,5.0,en,Simply delicious
24006,28468,ChIJ5bNxBdP6mUcRoihNgmDzZl4,Joaquin Belot,vor 2 Jahren,2025-01-06,5.0,,
